0,328685
5187,329640
0,330595
0,331550
0,332505
0,333460
0,334415
0,335370
0,336325
5305,337280
0,338235
0,339190
0,340145
0,341100
0,342055
0,343010
0,343965
0,344920
0,345875
0,346830
0,347785
5173,348740
0,349695
0,350650
0,351605
0,352560
5081,353515
0,354470
0,355425
0,356380
0,357335
0,358290
5140,359245
0,360200
0,361155
0,362110
0,363065
0,364020
0,364975
0,365930
0,366885
0,367840
0,368795
0,369750
0,370705
0,371660
5267,372615
0,373570
0,374525
0,375480
0,376435
0,377390
0,378345
0,379300
0,380255
5134,381210
0,382165
0,383120
0,384075
0,385030
0,385985
0,386940
0,387895
0,388850
0,389805
0,390760
0,391715
0,392670
0,393625
0,394580
0,395535
0,396490
0,397445
0,398400
0,399355
0,400310
0,401265
0,402220
0,403175
0,404130
0,405085
0,406040
0,406995
0,407950
0,408905
0,409860
0,410815
0,411770
0,412725
0,413680
0,414635
0,415590
0,416545
0,417500
0,418455
0,419410
0,420365
0,421320
0,422275
0,423230
0,424185
0,425140
0,426095
47533,427050
0,428005
0,428960
0,429915
0,430870
0,431825
0,432780
0,433735
0,434690
0,435645
0,436600
0,437555
0,438510
0,439465
0,440420
0,441375
0,442330
0,443285
0,444240
0,445195
0,446150
0,447105
5534,448060
0,449015
0,449970
0,450925
0,451880
0,452835
0,453790
0,454745
5606,455700
0,456655
0,457610
0,458565
0,459520
0,460475
0,461430
0,462385
5446,463340
0,464295
0,465250
0,466205
0,467160
0,468115
5237,469070
0,470025
0,470980
0,471935
0,472890
0,473845
0,474800
0,475755
0,476710
0,477665
0,478620
0,479575
0,480530
0,481485
0,482440
0,483395
0,484350
0,485305
0,486260
0,487215
0,488170
0,489125
0,490080
0,491035
0,491990
7582,492945
0,493900
0,494855
0,495810
0,496765
0,497720
0,498675
0,499630
0,500585
0,501540
0,502495
0,503450
0,504405
0,505360
0,506315
0,507270
0,508225
0,509180
0,510135
0,511090
0,512045
0,513000
0,513955
0,514910
0,515865
0,516820
0,517775
0,518730
0,519685
0,520640
5302,521595
0,522550
0,523505
0,524460
0,525415
0,526370
0,527325
0,528280
5300,529235
0,530190
0,531145
0,532100
0,533055
0,534010
0,534965
0,535920
0,536875
0,537830
0,538785
0,539740
0,540695
0,541650
0,542605
0,543560
5256,544515
0,545470
0,546425
0,547380
5244,548335
0,549290
0,550245
0,551200
0,552155
0,553110
0,554065
0,555020
0,555975
0,556930
5234,557885
0,558840
0,559795
0,560750
0,561705
0,562660
0,563615
5328,564570
0,565525
0,566480
0,567435
0,568390
0,569345
0,570300
0,571255
0,572210
0,573165
0,574120
0,575075
0,576030
0,576985
0,577940
0,578895
0,579850
0,580805
5154,581760
0,582715
0,583670
0,584625
0,585580
5182,586535
0,587490
0,588445
0,589400
0,590355
0,591310
0,592265
0,593220
5252,594175
0,595130
0,596085
0,597040
0,597995
0,598950
0,599905
5247,600860
0,601815
0,602770
0,603725
0,604680
5301,605635
0,606590
0,607545
0,608500
0,609455
0,610410
0,611365
0,612320
